case_type,query_index,query_path,query_pid,query_camera_id,true_path,true_pid,true_camera_id,true_visual_similarity,true_semantic_adjustment,true_effective_semantic_adjustment,true_quality_scale,true_final_score,false_path,false_pid,false_camera_id,false_visual_similarity,false_semantic_adjustment,false_effective_semantic_adjustment,false_quality_scale,false_final_score,true_minus_false_visual_gap
harmful,371,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0221_c4_f0063097.jpg,221,3,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0221_c2_f0093534.jpg,221,1,0.7660362720489502,0.13333333333333333,0.13333333333333333,0.8112095932165782,0.7727029323577881,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0646_c4_f0133027.jpg,646,3,0.7567160725593567,0.8,0.8,0.8204027592307992,0.7967160940170288,0.009320199489593506
harmful,464,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0274_c1_f0097936.jpg,274,0,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0274_c3_f0078982.jpg,274,2,0.7867772579193115,-0.4074074074074074,-0.4074074074074074,0.8144211684848055,0.7664068937301636,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0332_c1_f0105870.jpg,332,0,0.7681474685668945,0.1111111111111111,0.1111111111111111,0.7960231635305617,0.7737030386924744,0.018629789352416992
harmful,474,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0279_c2_f0098340.jpg,279,1,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0279_c3_f0074148.jpg,279,2,0.8701537847518921,0.4074074074074074,0.4074074074074074,0.7690530236304542,0.89052414894104,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\1699_c2_f0131973.jpg,1699,1,0.8649897575378418,0.6296296296296297,0.6296296296296297,0.7803416746082128,0.8964712619781494,0.005164027214050293
harmful,540,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0315_c1_f0103145.jpg,315,0,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0315_c2_f0106957.jpg,315,1,0.7902414798736572,0.5555555555555556,0.5555555555555556,0.7625476078118807,0.8180192708969116,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0142_c2_f0078654.jpg,142,1,0.7873423099517822,0.8518518518518519,0.8518518518518519,0.8243725510843005,0.8299348950386047,0.002899169921875
harmful,559,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0324_c6_f0083295.jpg,324,5,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0324_c2_f0105297.jpg,324,1,0.7865040302276611,0.4074074074074074,0.4074074074074074,0.7874656780818362,0.8068743944168091,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0354_c2_f0106613.jpg,354,1,0.7832926511764526,0.48148148148148145,0.48148148148148145,0.7965664080723568,0.8073667287826538,0.003211379051208496
harmful,678,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0390_c1_f0111618.jpg,390,0,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0390_c2_f0111828.jpg,390,1,0.8059661388397217,-0.037037037037037035,-0.037037037037037035,0.7083647110763891,0.8041142821311951,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0461_c1_f0124583.jpg,461,0,0.7901677489280701,0.6296296296296297,0.6296296296296297,0.7161126409415846,0.8216492533683777,0.01579838991165161
harmful,716,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0415_c6_f0104175.jpg,415,5,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0415_c1_f0116593.jpg,415,0,0.8013478517532349,0.25925925925925924,0.25925925925925924,0.8268442432085672,0.8143107891082764,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4072_c6_f0037903.jpg,4072,5,0.7850391268730164,0.8518518518518519,0.8518518518518519,0.8268442432085672,0.8276317119598389,0.016308724880218506
harmful,832,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0501_c2_f0130183.jpg,501,1,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0501_c5_f0132155.jpg,501,4,0.8176158666610718,-0.06666666666666667,-0.06666666666666667,0.8116211329483323,0.8142825365066528,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0359_c2_f0107804.jpg,359,1,0.8050442934036255,0.8,0.8,0.8340596229665809,0.8450443148612976,0.012571573257446289
harmful,843,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0509_c1_f0131296.jpg,509,0,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0509_c2_f0131510.jpg,509,1,0.8452956676483154,0.18518518518518517,0.18518518518518517,0.7974609078080566,0.8545549511909485,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0136_c1_f0078903.jpg,136,0,0.837419331073761,0.4074074074074074,0.4074074074074074,0.7974609078080566,0.8577896952629089,0.007876336574554443
harmful,881,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0537_c6_f0125703.jpg,537,5,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0537_c5_f0146419.jpg,537,4,0.8116558790206909,0.21739130434782608,0.21739130434782608,0.6456129286645187,0.8225254416465759,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\1555_c6_f0056622.jpg,1555,5,0.8052647113800049,0.4074074074074074,0.4074074074074074,0.7898234195087426,0.8256350755691528,0.006391167640686035
harmful,908,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0551_c5_f0151271.jpg,551,4,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0551_c6_f0130540.jpg,551,5,0.8284781575202942,0.26666666666666666,0.26666666666666666,0.8066286435557735,0.84181147813797,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\5952_c8_f0023588.jpg,5952,7,0.818663477897644,0.8,0.8,0.8089037009411388,0.8586634993553162,0.009814679622650146
harmful,922,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0555_c3_f0122063.jpg,555,2,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0555_c4_f0116603.jpg,555,3,0.8446313142776489,-0.28,-0.28,0.7680946447369126,0.8306313157081604,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0023_c3_f0034250.jpg,23,2,0.8363072872161865,0.18518518518518517,0.18518518518518517,0.7932143759948236,0.8455665707588196,0.008324027061462402
harmful,933,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0570_c2_f0155569.jpg,570,1,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0570_c1_f0151479.jpg,570,0,0.8051621913909912,-0.36,-0.36,0.7381656984384688,0.787162184715271,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0427_c2_f0122763.jpg,427,1,0.8049249649047852,0.36,0.36,0.7381656984384688,0.8229249715805054,0.0002372264862060547
harmful,1057,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0646_c3_f0139064.jpg,646,2,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0646_c4_f0133507.jpg,646,3,0.839314341545105,0.1111111111111111,0.1111111111111111,0.7868592779025618,0.8448699116706848,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\1421_c4_f0067223.jpg,1421,3,0.8340951204299927,0.26666666666666666,0.26666666666666666,0.8254085397968689,0.8474284410476685,0.005219221115112305
harmful,1219,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0746_c1_f0187681.jpg,746,0,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0746_c8_f0143554.jpg,746,7,0.7821025848388672,0.06666666666666667,0.06666666666666667,0.7854741137888697,0.7854359149932861,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0298_c1_f0100581.jpg,298,0,0.780055046081543,0.3333333333333333,0.3333333333333333,0.7812617776202566,0.7967216968536377,0.0020475387573242188
harmful,1376,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1104_c2_f0211019.jpg,1104,1,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\1104_c4_f0187243.jpg,1104,3,0.768538236618042,0.7037037037037037,0.7037037037037037,0.7907750512622755,0.8037233948707581,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0806_c2_f0207440.jpg,806,1,0.7648441195487976,0.7777777777777778,0.7777777777777778,0.7907750512622755,0.8037329912185669,0.0036941170692443848
harmful,1392,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1228_c1_f0215393.jpg,1228,0,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\1228_c3_f0191088.jpg,1228,2,0.8305584192276001,-0.1111111111111111,-0.1111111111111111,0.742168760538837,0.8250028491020203,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0712_c1_f0177731.jpg,712,0,0.8205264806747437,0.48148148148148145,0.48148148148148145,0.7122624003592832,0.8446005582809448,0.010031938552856445
harmful,1433,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1440_c8_f0052723.jpg,1440,7,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\1440_c4_f0064707.jpg,1440,3,0.8190408945083618,0.26666666666666666,0.26666666666666666,0.7988670976625547,0.8323742151260376,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0676_c4_f0140062.jpg,676,3,0.810569167137146,0.8,0.8,0.7988670976625547,0.8505691885948181,0.00847172737121582
harmful,1461,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1585_c2_f0114282.jpg,1585,1,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\1585_c8_f0068467.jpg,1585,7,0.7331646680831909,0.0,0.0,0.7975856419238779,0.7331646680831909,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0125_c2_f0083131.jpg,125,1,0.7282431721687317,0.4074074074074074,0.4074074074074074,0.7293931934200686,0.7486135363578796,0.0049214959144592285
harmful,1464,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1586_c3_f0090661.jpg,1586,2,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\1586_c2_f0112951.jpg,1586,1,0.7733217477798462,-0.6296296296296297,-0.6296296296296297,0.7073946531632064,0.7418402433395386,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4205_c7_f0064361.jpg,4205,6,0.7595458030700684,0.25925925925925924,0.25925925925925924,0.7271694901916715,0.7725087404251099,0.013775944709777832
harmful,1478,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1642_c5_f0127684.jpg,1642,4,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\1642_c2_f0123545.jpg,1642,1,0.8282320499420166,-0.18518518518518517,-0.18518518518518517,0.7891820449704005,0.8189727663993835,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0469_c6_f0113972.jpg,469,5,0.8198964595794678,0.3333333333333333,0.3333333333333333,0.8045653478966819,0.8365631103515625,0.008335590362548828
harmful,1481,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1699_c4_f0106406.jpg,1699,3,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\1699_c3_f0109037.jpg,1699,2,0.8803023099899292,0.4666666666666667,0.4666666666666667,0.7837183620780706,0.9036356210708618,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0030_c4_f0026888.jpg,30,3,0.8748290538787842,0.6296296296296297,0.6296296296296297,0.7534583152444274,0.9063105583190918,0.0054732561111450195
harmful,1545,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\2001_c2_f0205882.jpg,2001,1,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\2001_c5_f0210186.jpg,2001,4,0.831907331943512,-0.3333333333333333,-0.3333333333333333,0.7647246803858397,0.8152406811714172,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0295_c2_f0099245.jpg,295,1,0.828816294670105,0.13333333333333333,0.13333333333333333,0.8101128089345164,0.8354829549789429,0.0030910372734069824
harmful,1563,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\2429_c6_f0049670.jpg,2429,5,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\2429_c3_f0042583.jpg,2429,2,0.8714929223060608,-0.1111111111111111,-0.1111111111111111,0.7299386875864899,0.865937352180481,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0718_c4_f0151630.jpg,718,3,0.8520644903182983,0.8518518518518519,0.8518518518518519,0.806824032438022,0.8946570754051208,0.01942843198776245
harmful,1620,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\2942_c5_f0067139.jpg,2942,4,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\2942_c6_f0048466.jpg,2942,5,0.8506718277931213,0.13333333333333333,0.13333333333333333,0.8332186511821217,0.8573384881019592,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\2407_c8_f0008381.jpg,2407,7,0.8327982425689697,0.6296296296296297,0.6296296296296297,0.8002376215509426,0.8642797470092773,0.01787358522415161
harmful,1637,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\3358_c5_f0087001.jpg,3358,4,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\3358_c8_f0016661.jpg,3358,7,0.8285888433456421,-0.4074074074074074,-0.4074074074074074,0.6780988839305477,0.8082184791564941,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\1328_c2_f0074773.jpg,1328,1,0.8240286111831665,-0.18518518518518517,-0.18518518518518517,0.7673288847653218,0.8147693276405334,0.004560232162475586
harmful,1640,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\3410_c5_f0084555.jpg,3410,4,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\3410_c8_f0035537.jpg,3410,7,0.8738348484039307,0.6666666666666666,0.6666666666666666,0.7872289154264662,0.9071682095527649,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0828_c5_f0213824.jpg,828,4,0.8674060702323914,0.8,0.8,0.8282426425980197,0.9074060916900635,0.006428778171539307
harmful,1660,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\3649_c5_f0163946.jpg,3649,4,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\3649_c6_f0139757.jpg,3649,5,0.8693996667861938,0.037037037037037035,0.037037037037037035,0.7572861247040608,0.8712515234947205,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\3763_c7_f0187365.jpg,3763,6,0.8649231195449829,0.48148148148148145,0.48148148148148145,0.7734980504453918,0.8889971971511841,0.0044765472412109375
harmful,1693,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4066_c7_f0041894.jpg,4066,6,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4066_c6_f0037315.jpg,4066,5,0.8428428173065186,0.18518518518518517,0.18518518518518517,0.8052676355029329,0.8521021008491516,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4065_c7_f0041890.jpg,4065,6,0.8339900970458984,0.7777777777777778,0.7777777777777778,0.8054997009443647,0.8728789687156677,0.008852720260620117
harmful,1704,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4075_c6_f0038690.jpg,4075,5,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4075_c7_f0041154.jpg,4075,6,0.8060532808303833,0.06666666666666667,0.06666666666666667,0.804376472863886,0.8093866109848022,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4143_c6_f0050559.jpg,4143,5,0.801282525062561,0.5555555555555556,0.5555555555555556,0.7794959313707587,0.8290603160858154,0.004770755767822266
harmful,1744,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4119_c8_f0026210.jpg,4119,7,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4119_c6_f0046533.jpg,4119,5,0.8208948373794556,-1.0,-1.0,0.6746610858282189,0.7708948254585266,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4118_c8_f0026196.jpg,4118,7,0.8091127276420593,-0.037037037037037035,-0.037037037037037035,0.7093675344814488,0.8072608709335327,0.01178210973739624
harmful,1748,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4128_c6_f0048899.jpg,4128,5,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4128_c7_f0051171.jpg,4128,6,0.8495481014251709,0.18518518518518517,0.18518518518518517,0.8025933954266853,0.858807384967804,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4447_c7_f0101039.jpg,4447,6,0.8491859436035156,0.6296296296296297,0.6296296296296297,0.7579289098028783,0.8806674480438232,0.00036215782165527344
harmful,1824,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4219_c7_f0066706.jpg,4219,6,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4219_c6_f0064074.jpg,4219,5,0.8641380071640015,-0.28,-0.28,0.6954205343292819,0.8501380085945129,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4622_c7_f0146739.jpg,4622,6,0.8469538688659668,0.25925925925925924,0.25925925925925924,0.6863276844315322,0.8599168062210083,0.017184138298034668
harmful,1881,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4310_c7_f0080833.jpg,4310,6,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4310_c6_f0075778.jpg,4310,5,0.8028072118759155,0.4074074074074074,0.4074074074074074,0.7681821363391699,0.8231775760650635,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4736_c7_f0176557.jpg,4736,6,0.7910358905792236,0.7037037037037037,0.7037037037037037,0.7681821363391699,0.8262210488319397,0.011771321296691895
harmful,1922,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4361_c6_f0084669.jpg,4361,5,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4361_c8_f0056891.jpg,4361,7,0.7924700975418091,0.18518518518518517,0.18518518518518517,0.762444944790116,0.8017293810844421,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4804_c6_f0201740.jpg,4804,5,0.7868344783782959,0.8518518518518519,0.8518518518518519,0.786535507403774,0.8294270634651184,0.005635619163513184
harmful,1923,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4361_c7_f0086489.jpg,4361,6,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4361_c6_f0085509.jpg,4361,5,0.8087071776390076,-0.18518518518518517,-0.18518518518518517,0.6736684413879741,0.7994478940963745,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4647_c7_f0150180.jpg,4647,6,0.8023350238800049,0.037037037037037035,0.037037037037037035,0.6736684413879741,0.8041868805885315,0.0063721537590026855
harmful,2025,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4519_c7_f0117916.jpg,4519,6,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4519_c6_f0115606.jpg,4519,5,0.8137385249137878,-0.25925925925925924,-0.25925925925925924,0.6851474384650772,0.8007755875587463,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0693_c6_f0149939.jpg,693,5,0.8015587329864502,0.18518518518518517,0.18518518518518517,0.6851474384650772,0.8108180165290833,0.012179791927337646
